transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,amount_ARS
T3832003,2023-03-15T05:13:43.137064,ACC983304,ACC641609,9.87,transfer,grocery,Sydney,mobile,True,-961.3131346466666,0.43,15,0.94,UPI,67.180.130.121,D2425878,14333.707499999999
T720291,2023-03-25T20:52:18.453996,ACC149372,ACC623226,28.53,payment,utilities,Tokyo,mobile,True,-4077.301683855,-0.08,13,0.6,ACH,244.169.236.247,D3396936,41432.692500000005
T2350517,2023-10-20T22:57:06.088047,ACC631325,ACC485802,0.01,withdrawal,retail,Sydney,mobile,True,-1287.5987057325,1.39,5,0.5,wire_transfer,87.249.18.148,D7172240,14.5225
T573979,2023-03-14T10:18:46.861361,ACC556054,ACC269117,1117.69,deposit,online,Sydney,pos,False,,-0.58,8,0.01,wire_transfer,8.177.253.18,D4940866,1623165.3025
T2824641,2023-05-01T13:34:34.002015,ACC922124,ACC825692,45.62,transfer,restaurant,Sydney,pos,True,-1346.8510549036112,0.23,13,0.91,card,222.5.0.246,D4014313,66251.64499999999
T3715562,2023-02-01T16:57:01.852672,ACC417290,ACC477916,437.16,withdrawal,retail,Sydney,atm,False,-6734.176247199444,0.45,5,0.13,ACH,42.229.213.93,D1428720,634865.61
T3413988,2023-04-05T09:17:06.859362,ACC205664,ACC151507,835.28,payment,online,Sydney,web,False,-715.0436689105557,1.65,7,0.92,card,161.13.167.196,D5003267,1213035.38
T2858839,2023-11-15T22:48:42.449849,ACC177532,ACC680882,1208.73,deposit,utilities,New York,pos,True,267.7621887855556,0.51,6,0.74,wire_transfer,54.69.140.193,D3206362,1755378.1425
T941578,2023-09-15T18:32:46.975674,ACC222480,ACC822861,34.48,transfer,grocery,Tokyo,web,False,,-0.68,9,0.18,card,71.82.30.248,D8495059,50073.579999999994
T1738014,2023-11-15T23:36:15.889714,ACC680605,ACC672747,1310.66,deposit,other,Tokyo,atm,True,1938.6281668994443,-1.08,3,0.77,card,41.37.254.147,D2771174,1903405.985
T616406,2023-11-06T22:40:03.762500,ACC697763,ACC647431,23.38,payment,utilities,New York,atm,False,,-1.45,3,0.52,UPI,222.25.117.17,D3342212,33953.604999999996
T4741660,2023-02-22T02:05:54.490746,ACC577500,ACC728042,1310.71,deposit,travel,Toronto,mobile,False,-2381.456036655833,1.73,5,0.9,wire_transfer,52.59.24.177,D5311173,1903478.5975000001
T611165,2023-02-06T15:09:45.808400,ACC376559,ACC899413,592.4,deposit,utilities,New York,pos,False,-6372.957686956111,-0.79,15,0.64,card,241.207.100.204,D4093722,860312.9
T1661131,2023-09-13T09:45:49.910666,ACC935578,ACC977385,39.16,payment,travel,Tokyo,web,True,4242.268681195278,0.31,18,0.07,ACH,109.3.97.194,D8791656,56870.10999999999
T3070654,2023-07-25T02:59:01.348020,ACC497689,ACC470443,28.61,transfer,retail,Sydney,atm,False,2532.233393198056,0.04,15,0.08,card,173.109.2.237,D2850896,41548.8725
T1253460,2023-04-09T23:24:46.777805,ACC170121,ACC917747,50.2,payment,entertainment,Berlin,web,False,,-0.43,20,0.83,UPI,224.249.85.179,D8753625,72902.95
T306590,2023-12-15T01:21:49.540421,ACC899427,ACC312056,54.49,payment,entertainment,Dubai,web,False,,0.08,17,0.3,UPI,246.151.230.52,D9266188,79133.10250000001
T4521632,2023-04-24T16:32:50.010710,ACC705598,ACC555278,40.47,payment,travel,Berlin,pos,False,2207.237645623889,-0.05,4,0.94,UPI,49.219.220.89,D3946793,58772.557499999995
T2706677,2023-05-30T16:32:51.342085,ACC440004,ACC120441,1514.96,deposit,retail,Toronto,pos,False,-3249.667401905277,-0.91,12,0.92,wire_transfer,225.232.96.135,D2438042,2200100.66
T4885995,2023-11-14T06:58:18.327599,ACC926470,ACC864037,1076.59,deposit,retail,Toronto,atm,False,2273.5852415244444,-0.08,8,0.72,ACH,172.40.69.47,D5318545,1563477.8275
T3608447,2023-05-28T15:12:33.435753,ACC569382,ACC110188,357.25,withdrawal,other,Dubai,mobile,False,-54.25287782527778,-1.53,20,0.98,card,64.187.75.40,D4868144,518816.3125
T1234942,2023-12-02T13:59:21.335165,ACC693929,ACC666530,351.86,payment,restaurant,Sydney,atm,True,5333.877695172222,1.09,10,0.31,UPI,165.29.192.220,D7305063,510988.685
T2279865,2023-11-23T00:17:39.383291,ACC963537,ACC116903,931.56,deposit,restaurant,New York,web,False,5871.121855130833,1.16,12,0.05,card,255.106.242.127,D2689077,1352858.01
T974011,2023-01-23T01:02:31.761626,ACC121230,ACC198419,442.59,withdrawal,restaurant,Singapore,pos,True,-5998.663028779445,-0.04,13,0.09,UPI,35.157.224.144,D6358007,642751.3275
T3904503,2023-04-16T09:25:10.497454,ACC123125,ACC624469,450.81,withdrawal,online,Tokyo,pos,False,-6077.003775837223,-0.76,2,0.32,UPI,106.173.123.21,D6122523,654688.8225
T3950851,2023-06-30T16:02:58.064563,ACC941590,ACC681861,119.32,payment,online,Sydney,mobile,True,620.3016827688889,-1.14,7,0.66,wire_transfer,50.240.139.226,D7100639,173282.47
T2152131,2023-12-24T13:56:44.838314,ACC287126,ACC549913,108.4,withdrawal,entertainment,Singapore,web,True,7437.206758928612,1.23,2,0.69,wire_transfer,191.115.27.76,D1370678,157423.9
T1641140,2023-07-08T23:43:23.475898,ACC185675,ACC689632,167.83,payment,grocery,Sydney,web,True,-835.8031359427778,0.86,11,0.33,ACH,52.65.134.165,D7997953,243731.11750000002
T2358038,2023-08-27T11:27:21.659203,ACC394965,ACC898339,1231.77,deposit,travel,Sydney,mobile,True,966.7603381633332,1.27,20,0.03,card,19.72.223.60,D8373787,1788837.9825
T1763666,2023-04-17T21:18:46.018386,ACC165644,ACC698919,2059.7,deposit,utilities,Dubai,web,False,587.2262307677778,0.13,5,0.37,UPI,27.197.85.237,D6980525,2991199.3249999997
T853487,2023-09-10T09:17:42.328303,ACC419292,ACC367734,36.36,payment,restaurant,Dubai,web,True,5902.9948242097225,1.04,15,0.4,wire_transfer,26.96.121.128,D1999484,52803.81
T1116936,2023-03-20T20:58:39.306674,ACC658287,ACC383447,58.49,withdrawal,entertainment,Berlin,web,False,,0.63,12,0.26,UPI,245.251.249.89,D7069659,84942.10250000001
T3400626,2023-12-20T10:38:22.132503,ACC107055,ACC888476,79.1,transfer,other,Sydney,web,True,8309.234599273888,-0.15,5,0.34,UPI,250.239.79.223,D4738639,114872.97499999999
T4329970,2023-02-14T20:20:20.047115,ACC574995,ACC938340,13.69,payment,retail,Berlin,pos,False,206.495574195,0.24,9,0.22,UPI,113.79.218.167,D2157719,19881.302499999998
T893574,2023-05-14T14:27:48.333610,ACC863244,ACC633737,978.54,deposit,entertainment,Dubai,pos,True,-4749.2475222358335,2.23,6,0.9,UPI,135.19.154.192,D3266986,1421084.7149999999
T4873543,2023-10-23T21:27:05.434012,ACC115672,ACC928855,202.34,payment,online,Sydney,atm,False,3044.667029431111,-0.61,11,0.74,card,198.196.141.248,D7013471,293848.265
T1116866,2023-01-18T04:23:54.328605,ACC646477,ACC723940,20.11,transfer,grocery,Dubai,mobile,False,-2088.8051617669444,0.95,11,0.84,ACH,103.235.105.235,D2724913,29204.747499999998
T3360023,2023-01-19T23:29:16.372554,ACC356757,ACC683082,84.3,payment,utilities,New York,web,False,-2114.3581907,-0.98,3,0.14,card,190.193.228.240,D4139287,122424.675
T428910,2023-03-09T02:18:00.365187,ACC514050,ACC836409,16.11,transfer,grocery,Toronto,web,True,-4680.623914859722,1.02,16,0.5,card,210.114.96.144,D8171002,23395.747499999998
T325236,2023-05-02T23:47:34.146520,ACC587903,ACC316250,20.16,payment,entertainment,Dubai,atm,False,,0.4,1,0.68,wire_transfer,228.219.76.127,D6171937,29277.36
T4366845,2023-03-28T21:10:46.379293,ACC561482,ACC219100,130.51,withdrawal,online,New York,pos,True,-3070.029383748889,0.45,20,0.15,card,4.49.121.213,D5961611,189533.1475
T1331296,2023-01-06T21:10:04.951456,ACC419823,ACC800224,310.86,deposit,online,Berlin,web,False,,-0.96,6,0.68,UPI,228.97.222.101,D5615010,451446.435
T2072436,2023-02-04T23:09:12.545647,ACC624964,ACC643327,937.82,deposit,grocery,Dubai,pos,False,-3207.7533526744446,-0.36,5,0.93,UPI,246.168.104.160,D3289168,1361949.095
T3911451,2023-03-30T12:25:39.469199,ACC495837,ACC414247,55.73,transfer,travel,London,pos,False,-4843.412968820833,-0.53,4,0.16,UPI,124.53.199.194,D1356601,80933.8925
T2408750,2023-02-02T15:29:21.960123,ACC822060,ACC483404,23.2,payment,grocery,Dubai,mobile,False,-2523.7856287883333,0.29,5,0.79,wire_transfer,107.0.153.116,D1953265,33692.2
T3333092,2023-07-19T03:44:09.194782,ACC841355,ACC813773,679.51,deposit,travel,Dubai,atm,True,370.6652560741667,0.75,15,0.76,card,127.76.8.133,D8560673,986818.3975
T3961051,2023-07-10T22:52:14.645618,ACC637305,ACC824771,971.78,deposit,online,Toronto,atm,True,4197.068668250277,-1.81,2,0.57,card,81.45.154.105,D1242920,1411267.505
T4378393,2023-10-02T10:01:31.421392,ACC487325,ACC409444,688.43,withdrawal,restaurant,Sydney,pos,False,-837.5945009486111,-1.72,10,0.02,card,255.117.253.240,D3627495,999772.4674999999
T2723483,2023-08-27T00:16:21.399803,ACC480215,ACC359050,908.5,deposit,travel,Berlin,mobile,False,-3024.120710786666,-0.11,15,0.33,wire_transfer,87.19.246.53,D2163959,1319369.125
T2677712,2023-10-17T02:38:04.455014,ACC212756,ACC268379,31.54,transfer,travel,Berlin,web,False,4822.072025828889,-0.7,9,0.88,card,85.75.233.125,D4392098,45803.965
T4268195,2023-01-22T10:01:40.495069,ACC438451,ACC609892,1250.48,deposit,entertainment,Singapore,web,True,-3803.238669310556,-0.12,9,0.96,ACH,55.254.182.238,D9883327,1816009.58
T3995013,2023-02-08T12:43:09.080962,ACC229001,ACC463677,312.96,withdrawal,utilities,Sydney,web,True,-2182.355136000278,0.33,3,0.3,wire_transfer,212.36.174.107,D3949239,454496.16
T4667603,2023-03-31T14:19:46.243722,ACC876452,ACC233409,0.01,withdrawal,utilities,Toronto,atm,True,-1332.548190513333,0.59,15,0.86,card,79.63.91.27,D8093411,14.5225
T1104168,2023-12-14T09:18:28.342787,ACC877995,ACC113502,1408.4,deposit,other,Singapore,pos,False,,1.18,1,0.5,wire_transfer,13.121.146.171,D8474216,2045348.9000000001
T3080685,2023-12-17T23:45:26.795962,ACC593755,ACC359416,40.74,transfer,utilities,Berlin,web,False,5001.191879832222,-0.75,6,0.67,wire_transfer,140.250.169.232,D4373377,59164.665
T4492992,2023-05-25T03:47:45.348884,ACC922179,ACC200465,237.2,deposit,restaurant,Sydney,atm,True,-2769.313046218611,0.43,12,0.92,card,94.18.157.50,D5718435,344473.7
T3319337,2023-04-23T20:16:42.148590,ACC806432,ACC262752,54.83,transfer,other,London,web,True,-3088.4556953775,-0.36,2,0.87,card,249.41.99.87,D4256748,79626.8675
T3144872,2023-09-07T21:31:37.246287,ACC875637,ACC250188,8.09,transfer,retail,Toronto,atm,False,-461.1108413202778,-0.89,12,0.96,UPI,13.23.42.96,D7305496,11748.7025
T790920,2023-10-07T18:08:39.789274,ACC910994,ACC734328,436.72,withdrawal,grocery,Toronto,web,False,4904.04171282,0.24,3,0.76,UPI,134.103.60.234,D1508408,634226.62
T1823077,2023-03-31T17:20:24.298823,ACC906435,ACC499813,25.97,transfer,other,Tokyo,mobile,True,-5306.919748384722,0.77,4,0.43,wire_transfer,197.18.132.244,D6627850,37714.932499999995
T1384106,2023-08-15T20:46:18.600680,ACC367174,ACC873157,1566.87,deposit,utilities,Tokyo,pos,False,2361.5754143575,0.09,12,0.83,UPI,172.57.241.98,D2383430,2275486.9575
T4795905,2023-01-10T10:40:47.194842,ACC939589,ACC360600,343.59,withdrawal,retail,Singapore,atm,False,-4124.7929321,-0.74,2,0.73,card,18.81.197.255,D6559682,498978.57749999996
T3173917,2023-08-21T23:59:48.270845,ACC149976,ACC486797,152.83,payment,entertainment,Toronto,atm,True,-2772.801423262222,-0.91,1,0.1,wire_transfer,226.114.21.142,D9701870,221947.36750000002
T2959817,2023-08-25T07:34:11.538981,ACC303168,ACC914503,16.62,payment,entertainment,New York,mobile,True,4391.259328844167,0.51,13,0.6,ACH,76.241.57.127,D8866087,24136.395
T5019147,2023-11-24T05:06:48.119261,ACC351872,ACC807624,448.16,deposit,grocery,Toronto,atm,False,3153.461332741111,-1.39,3,0.4,card,245.9.191.26,D1682579,650840.36
T142162,2023-06-15T19:22:03.821560,ACC738908,ACC575922,684.12,withdrawal,restaurant,Dubai,web,False,,1.14,1,0.93,ACH,168.26.143.109,D2651076,993513.27
T740057,2023-05-06T20:10:59.257552,ACC401974,ACC969096,1889.25,deposit,entertainment,London,pos,True,1333.7219537833332,0.85,7,0.25,ACH,169.188.253.41,D8199567,2743663.3125
T1508385,2023-07-20T08:51:26.466917,ACC943578,ACC631394,60.82,payment,restaurant,Toronto,mobile,True,-3098.929501931667,0.95,7,0.94,wire_transfer,248.247.224.144,D8794723,88325.845
T3638590,2023-04-21T07:53:29.496467,ACC965848,ACC950792,205.87,withdrawal,travel,Toronto,mobile,False,1494.881979205,-0.86,6,0.54,wire_transfer,48.110.54.86,D1394084,298974.7075
T546827,2023-12-19T01:04:26.979238,ACC990840,ACC380547,1598.18,deposit,grocery,Sydney,web,False,,-0.0,16,0.96,ACH,30.192.198.141,D2078923,2320956.9050000003
T1903806,2023-01-01T21:01:48.990381,ACC620933,ACC374805,15.11,transfer,restaurant,Singapore,atm,False,,1.53,5,0.97,ACH,227.97.226.157,D8043214,21943.497499999998
T4319145,2023-08-05T14:12:04.709129,ACC566769,ACC474472,673.82,withdrawal,restaurant,New York,atm,True,-2107.1978822525,-0.57,12,0.45,card,105.223.69.249,D5722764,978555.0950000001
T1136871,2023-11-06T19:24:58.431663,ACC264353,ACC571238,1223.66,deposit,other,Dubai,atm,True,2975.334403845,-0.34,20,0.15,UPI,167.27.69.199,D8092115,1777060.235
T3634978,2023-06-19T14:16:47.294075,ACC404580,ACC173219,43.41,transfer,retail,Dubai,atm,False,-4397.757808416111,-0.17,18,0.63,UPI,2.239.118.160,D4201297,63042.17249999999
T1114154,2023-07-22T01:38:46.177256,ACC904724,ACC488418,166.3,withdrawal,retail,Singapore,pos,False,-1111.3364017022222,0.77,17,0.12,card,52.151.126.196,D7790824,241509.17500000002
T4643634,2023-03-15T11:26:50.553211,ACC913304,ACC845981,990.52,deposit,grocery,Dubai,pos,True,-2796.3292544438887,0.19,16,0.24,card,201.232.172.161,D4278980,1438482.67
T472911,2023-02-09T05:16:13.951015,ACC818082,ACC684667,454.44,withdrawal,online,Sydney,web,False,-6954.951034203056,-2.05,17,0.74,wire_transfer,96.22.147.102,D5027282,659960.49
T2042720,2023-07-04T01:14:30.328563,ACC536686,ACC609807,544.89,deposit,retail,Tokyo,web,True,43.84241414305556,-0.87,20,0.48,ACH,82.45.176.163,D5237476,791316.5025
T1698300,2023-09-08T00:23:49.993097,ACC362134,ACC114792,40.46,transfer,entertainment,Berlin,mobile,False,4020.951772266389,-0.67,7,0.09,wire_transfer,8.38.34.159,D8126043,58758.035
T260729,2023-06-24T04:18:44.520566,ACC758071,ACC999729,665.91,deposit,restaurant,London,web,False,,1.3,10,0.83,UPI,50.44.51.138,D1259172,967067.7975
T2525699,2023-05-16T05:09:40.938056,ACC317513,ACC928063,1060.5,deposit,retail,Sydney,atm,True,507.1226771638889,0.32,12,0.46,card,253.102.20.255,D4373214,1540111.125
T3238806,2023-06-07T20:53:57.321322,ACC960379,ACC910604,39.56,payment,utilities,London,mobile,True,318.3298092655556,-0.52,4,0.05,wire_transfer,122.178.217.96,D4134351,57451.01
T5095736,2023-08-18T23:19:57.304568,ACC189740,ACC568199,217.29,withdrawal,other,Berlin,atm,False,4856.7927342933335,-2.39,18,0.53,wire_transfer,2.59.152.70,D5368209,315559.40249999997
T695421,2023-10-12T02:57:52.933226,ACC868123,ACC186171,9.37,transfer,restaurant,New York,atm,False,-1458.9219774377775,0.26,8,0.19,ACH,117.117.11.60,D4985069,13607.582499999999
T2184124,2023-09-13T10:26:34.198762,ACC490742,ACC841079,16.66,transfer,online,Sydney,atm,True,3085.9283509386114,0.13,12,0.51,wire_transfer,227.196.160.207,D9237345,24194.485
T711865,2023-03-11T23:14:23.667575,ACC556903,ACC430929,240.03,withdrawal,utilities,Toronto,pos,False,-1716.146177437222,0.96,5,0.3,wire_transfer,209.166.41.162,D6879031,348583.5675
T1360313,2023-02-06T00:37:23.179480,ACC332222,ACC864741,13.18,transfer,grocery,Toronto,pos,True,-5705.279120755277,-0.66,9,0.06,card,10.6.28.39,D2853019,19140.655
T4875161,2023-08-22T13:29:14.717614,ACC868517,ACC807439,821.87,deposit,travel,Tokyo,web,True,84.23552884666667,-0.77,8,0.6,UPI,134.53.126.81,D6488871,1193560.7075
T2391518,2023-09-04T10:48:29.079147,ACC368144,ACC440736,36.56,transfer,restaurant,New York,pos,False,894.2125578630555,-0.21,13,0.05,card,108.13.220.41,D7772491,53094.26
T3443203,2023-10-10T09:06:18.419872,ACC721299,ACC328282,210.75,withdrawal,travel,Berlin,web,True,2693.648893651389,0.58,20,0.65,ACH,20.255.46.91,D4005885,306061.6875
T3916352,2023-02-09T15:40:35.581874,ACC214307,ACC684491,27.07,transfer,entertainment,Toronto,pos,False,-5858.360595235278,0.52,2,0.71,UPI,196.162.135.97,D8156625,39312.4075
T5002510,2023-10-24T11:39:55.125101,ACC813924,ACC335786,197.69,payment,grocery,Berlin,mobile,True,5998.581118834444,-0.19,3,0.53,wire_transfer,155.199.120.213,D6033583,287095.3025
T1025800,2023-08-19T03:39:25.345336,ACC533357,ACC978361,1841.75,deposit,online,Singapore,pos,True,438.7178051772222,-1.63,3,0.78,wire_transfer,149.125.136.115,D4095910,2674681.4375
T2747502,2023-03-22T16:01:39.318328,ACC404006,ACC262602,22.14,transfer,online,Berlin,pos,True,1404.232787798611,-0.45,3,0.67,ACH,129.105.53.251,D4073376,32152.815000000002
T2535962,2023-01-11T02:54:05.509238,ACC502742,ACC128164,12.01,transfer,grocery,Dubai,mobile,True,-5063.715211560279,0.16,4,0.34,wire_transfer,143.227.195.143,D3834618,17441.5225
T4238840,2023-12-12T10:53:58.431176,ACC391164,ACC720953,1205.84,deposit,grocery,Berlin,web,True,5434.9362402,1.2,9,0.37,UPI,181.188.254.214,D3903777,1751181.14
T4793857,2023-11-03T17:19:51.263028,ACC952186,ACC770097,141.81,payment,utilities,Singapore,pos,True,7127.069762443889,-1.14,7,0.96,wire_transfer,56.179.131.235,D7850445,205943.5725
T4202729,2023-08-10T11:43:18.415670,ACC258897,ACC277697,1347.47,deposit,restaurant,London,mobile,True,-2164.5889345741666,-0.12,8,0.55,UPI,154.93.29.45,D4454392,1956863.3075
T4635633,2023-03-24T04:24:25.237020,ACC482587,ACC610241,0.01,withdrawal,restaurant,Tokyo,atm,False,-3495.242920235833,2.85,10,0.07,wire_transfer,148.69.245.168,D4422302,14.5225
T3658322,2023-12-06T06:00:50.397953,ACC690344,ACC754348,249.77,withdrawal,other,Sydney,atm,False,2325.2200654177777,-0.48,11,0.43,card,39.3.129.8,D5172238,362728.48250000004
T5040376,2023-10-03T19:54:14.013622,ACC529830,ACC706762,16.13,transfer,entertainment,Sydney,mobile,False,4433.646940532222,1.17,2,0.58,UPI,216.88.251.134,D5088257,23424.7925
T4457829,2023-03-06T15:07:38.853464,ACC897283,ACC556716,26.64,transfer,entertainment,Dubai,atm,False,-5579.5083492133335,-0.14,11,0.83,ACH,236.175.38.137,D9917829,38687.94
T1118385,2023-10-04T15:45:15.369978,ACC510034,ACC210829,6.43,transfer,online,Dubai,web,True,-1985.274023808611,-0.9,5,0.27,UPI,12.89.31.217,D6608161,9337.967499999999
T2228874,2023-07-08T15:30:23.951390,ACC771425,ACC985310,348.01,deposit,online,London,mobile,False,-3717.056715886945,0.02,11,0.47,UPI,218.219.65.122,D2407555,505397.52249999996
T3971457,2023-11-05T13:13:25.689886,ACC871916,ACC661559,376.8,withdrawal,online,London,web,True,4760.998864551111,-0.06,1,0.16,card,131.2.159.188,D6208740,547207.8
T949537,2023-06-26T12:43:08.796399,ACC439724,ACC530448,149.8,payment,restaurant,Dubai,atm,False,2245.5404986455555,-1.75,16,0.45,card,58.125.42.222,D6917715,217547.05000000002
T2565873,2023-03-28T17:10:59.985101,ACC971760,ACC501796,780.68,withdrawal,travel,Tokyo,atm,True,1994.0356169516665,0.05,4,0.98,wire_transfer,2.154.20.180,D1264113,1133742.53
T3681803,2023-05-15T18:07:03.985176,ACC249883,ACC527875,15.32,transfer,grocery,Singapore,atm,True,-4754.139620633333,0.1,9,0.58,card,152.141.212.63,D9536399,22248.47
T2041530,2023-09-07T12:12:10.837896,ACC340256,ACC519867,904.89,deposit,restaurant,Tokyo,web,True,-1384.2014308919445,0.91,8,0.32,UPI,154.225.204.240,D7164296,1314126.5025
T4041890,2023-09-06T09:21:52.471891,ACC676394,ACC962843,333.54,withdrawal,travel,Sydney,pos,True,1666.2275637847222,-0.71,18,0.72,wire_transfer,227.199.106.115,D9715941,484383.465
T2454612,2023-05-17T00:40:05.972263,ACC721991,ACC631645,11.73,transfer,entertainment,Dubai,mobile,False,-4016.3958446375,-0.23,7,0.55,UPI,199.102.218.11,D3528029,17034.8925
T642213,2023-12-11T12:59:45.181389,ACC359284,ACC386848,20.64,transfer,restaurant,Singapore,atm,False,,2.15,14,0.77,wire_transfer,122.70.35.13,D7181643,29974.440000000002
T166349,2023-08-15T21:18:01.254833,ACC608344,ACC546035,1635.01,deposit,other,Tokyo,atm,False,,-0.6,8,0.72,wire_transfer,209.97.39.73,D8311417,2374443.2725
T4623686,2023-05-18T10:12:58.829232,ACC987995,ACC689127,294.64,deposit,utilities,Toronto,pos,False,-470.58197748305554,0.18,20,0.57,ACH,154.130.253.239,D1436804,427890.94
T548858,2023-03-20T00:07:56.447991,ACC961480,ACC624898,100.65,withdrawal,restaurant,New York,mobile,True,-6249.814520509445,-0.31,2,0.29,wire_transfer,184.177.191.56,D3768460,146168.9625
T2513617,2023-03-10T12:37:52.569335,ACC459308,ACC649384,25.29,transfer,entertainment,New York,atm,False,-2637.038446270556,-0.03,5,0.2,ACH,116.100.253.205,D2841718,36727.4025
T403214,2023-11-19T14:27:48.841379,ACC578687,ACC620659,170.98,payment,restaurant,New York,pos,False,,-0.45,13,0.58,UPI,76.141.94.103,D4224262,248305.705
T3453432,2023-08-17T12:05:26.776545,ACC722892,ACC537269,1670.77,deposit,entertainment,London,mobile,True,3197.9935903202777,0.11,4,0.14,ACH,174.186.185.104,D2982442,2426375.7325
T3986255,2023-04-01T11:54:18.633782,ACC464272,ACC314561,50.48,payment,retail,New York,atm,True,-205.20914977166663,-1.46,3,0.6,ACH,75.186.245.174,D8824041,73309.58
T1493290,2023-09-20T13:16:57.840995,ACC503525,ACC255602,386.95,withdrawal,other,Berlin,web,True,5613.116831597499,1.57,1,0.16,ACH,12.247.125.140,D5119483,561948.1375
T117951,2023-10-09T16:42:52.859430,ACC192783,ACC646401,8.8,transfer,entertainment,New York,web,False,,0.22,2,0.25,wire_transfer,120.204.130.188,D8685410,12779.800000000001
